time,seconds_elapsed,z,y,x
1740240343434371300,0.020371337890625,-1.5612462769150732,-0.024418255811184644,-0.009078574794903397
1740240343444435500,0.030435546875,-1.5201391905009745,-0.1067788513727486,-0.06400364908333868
1740240343454498300,0.040498291015625,-1.3072960657656192,-0.21402400508299468,-0.10511559433564543
1740240343464561200,0.05056103515625,-1.0700409688293933,-0.24969211531355975,-0.12221183669567108
1740240343474625300,0.060625244140625,-0.819713039830327,-0.23244901182875036,-0.10268011081703006
1740240343484688400,0.0706884765625,-0.5209679936647414,-0.17658479352667927,-0.08695826208274811
1740240343494751200,0.080751220703125,-0.2675198868185282,-0.15019494538158176,-0.1151795634387061
1740240343504815400,0.0908154296875,-0.1856190177232027,-0.17681202641129493,-0.057603390119597316
1740240343514878200,0.100878173828125,-0.19277941087186334,-0.1903596363790333,-0.04786631488334387
1740240343524941300,0.11094140625,-0.16068506747484207,-0.134608669193089,-0.03700911304336041
1740240343535005400,0.12100537109375,-0.17999591714441776,-0.08474149934872985,0.012120938165485859
1740240343545068300,0.131068359375,-0.22716917172968387,0.0014355857610702514,0.12075319885257631
1740240343555131100,0.141131103515625,-0.11807400623857975,0.10176920651718974,0.22091566429287193
1740240343565195300,0.1511953125,0.032083237481117244,0.08486863285973667,0.2178579206900671
1740240343575258400,0.16125830078125,0.0674906509488821,-0.02770005396082997,0.12439572007339447
1740240343585321200,0.1713212890625,0.07797522008419036,-0.1133345566265285,0.040285687028616665
1740240343595384300,0.18138427734375,0.05910217730998993,-0.11951894434988498,0.04701598166432231
1740240343605448200,0.1914482421875,0.034603111347556115,-0.06810469119399785,0.08435070993285626
1740240343615511300,0.20151123046875,0.0692728581905365,-0.008608838391304016,0.11013291104100643
1740240343625574400,0.211574462890625,0.1694932278305292,0.026601591199636457,0.1382447606731206
1740240343635638300,0.22163818359375,0.14256605793833732,-0.0036088381469249723,0.1453081231880933
1740240343645701400,0.231701416015625,0.012440963900089263,-0.0312748437076807,0.16590492101497947
1740240343655764200,0.24176416015625,-0.0705751729607582,-0.024081132811307904,0.16963062700722364
1740240343665828400,0.251828369140625,-0.1495692146986723,-0.0024827567264437676,0.18254618614912033
1740240343675891500,0.261891357421875,-0.1414431913882494,-0.000260550632327795,0.20510529702492056
1740240343685954300,0.271954345703125,-0.07542319751381873,-0.007969225313514471,0.23687910323068498
1740240343696018200,0.28201806640625,-0.05427519554495811,0.007839461454004049,0.27222718772664667
1740240343706081300,0.292081298828125,0.017030045256018637,-0.04761982930898666,0.22510011037066577
1740240343716144400,0.302144287109375,0.05853986725211143,-0.17032339504435656,0.15486122015956788
1740240343726208300,0.312208251953125,0.06860884132385253,-0.2323278696671128,0.09053151745963842
1740240343736271400,0.322271240234375,-0.10221709641516208,-0.22215309713333845,0.10232647507376968
1740240343746334200,0.332334228515625,-0.1803296791434288,-0.23278321221917866,0.12098748253248631
1740240343756398000,0.342398193359375,-0.3405804468542337,-0.25337051156535745,0.06071585958432406
1740240343766461400,0.35246142578125,-0.34043022472858425,-0.22822817926332353,0.0379284929106012
1740240343776524300,0.362524169921875,-0.4176835602790117,-0.21169395470023153,0.030225115459039806
1740240343786588200,0.372588134765625,-0.338024917152524,-0.2533919927448034,0.02452854778524488
1740240343796651300,0.3826513671875,-0.23422376641631126,-0.28262071757763624,-0.03819309866353869
1740240343806714400,0.39271435546875,-0.226322199511528,-0.26836788194999095,-0.05415759704727679
1740240343816778200,0.4027783203125,-0.1103986493051052,-0.2332959840469062,-0.086325042213127
1740240343826840800,0.4128408203125,0.022484219008684157,-0.26470073774456976,-0.1399817040009424
1740240343836904000,0.422904052734375,0.07767185322344303,-0.3462310199618339,-0.1716124119415879
1740240343846967800,0.4329677734375,0.053292614248394966,-0.4191160773001611,-0.21432028461582958
1740240343857031000,0.443031005859375,0.05701543416380882,-0.43471448231786486,-0.2630560392774641
1740240343867094000,0.453093994140625,0.05677811827659607,-0.39283275826945896,-0.2595659686719999
1740240343877158000,0.463157958984375,0.05016191500723362,-0.33082755299434063,-0.22658169069793074
1740240343887220700,0.473220703125,-0.02407002689540386,-0.30089126441404224,-0.2533351114584133
1740240343897284000,0.4832841796875,-0.0925391674876213,-0.3648934887252748,-0.3098321843039244
1740240343907348000,0.493347900390625,-0.20965864948034285,-0.4546998702481389,-0.31323779149632897
1740240343917410800,0.503410888671875,-0.3888315598040819,-0.5112554318152368,-0.31822095020376145
1740240343927474000,0.513473876953125,-0.5548363609969615,-0.5677968187265098,-0.4007543085163459
1740240343937537800,0.523537841796875,-0.7364110717654228,-0.6177848384715616,-0.5023810378229245
1740240343947601200,0.53360107421875,-0.8705985929369926,-0.6603392010845244,-0.5706891061019153
1740240343957664000,0.5436640625,-0.9473457325309514,-0.6022462008170784,-0.5703693726282566
1740240343967727900,0.553727783203125,-0.9569365676969289,-0.5575023653358221,-0.5447714785784482
1740240343977791000,0.563791015625,-0.98239191147089,-0.54461891836524,-0.5047415929418057
1740240343987854000,0.57385400390625,-0.9190554575920105,-0.5555503544852137,-0.4802655059961602
1740240343997918000,0.58391796875,-0.9510334811329841,-0.5976596036791801,-0.4731486962608993
1740240344007981000,0.59398095703125,-0.9451596206635237,-0.5999209727399051,-0.530787924878858
1740240344018044000,0.6040439453125,-0.8080471519559621,-0.725461223205924,-0.6329780236892402
1740240344028107800,0.614107666015625,-0.8698521584838629,-0.8386782909326255,-0.617693799187243
1740240344038171100,0.624171142578125,-0.9924860199838876,-0.9044972092770039,-0.5923921116050332
1740240344048234000,0.63423388671875,-1.3287240537196396,-0.8882890017978846,-0.6538966008163988
1740240344058297900,0.6442978515625,-1.6493126829028129,-0.8280009757041931,-0.6991476551674306
1740240344068361000,0.65436083984375,-1.7700298971265553,-0.7109045823261141,-0.6673737028311938
1740240344078424000,0.664424072265625,-1.8611369859844444,-0.6636947951227427,-0.6896252821277826
1740240344088488000,0.674488037109375,-2.0393378364056347,-0.7378729610115289,-0.8003945913761854
1740240344098551000,0.684551025390625,-2.0869278550982475,-0.8654580151781439,-0.9704004449039697
1740240344108614000,0.69461376953125,-1.8891320773690938,-0.841787216733396,-1.0931244689054787
1740240344118677800,0.704677734375,-1.8603011196821926,-0.849804811233282,-1.2317287836059927
1740240344128741000,0.7147412109375,-1.69933781978786,-0.9017419192194938,-1.3284630646958946
1740240344138804000,0.724803955078125,-1.386162097209692,-1.0099319525644184,-1.4254695868559182
1740240344148867800,0.734867919921875,-1.300547176027298,-1.076833697709441,-1.5424205804139375
1740240344158931000,0.744930908203125,-1.2544424274563788,-1.0672188971459864,-1.6652753911882638
1740240344168994000,0.754994140625,-1.0448521670371294,-0.9118377812981605,-1.7687816506311296
1740240344179058200,0.76505810546875,-1.0621540149718522,-0.804136408253014,-1.8392108392499387
1740240344189121000,0.77512109375,-0.7813175504624843,-0.6858341462165117,-1.864623659056425
1740240344199184000,0.785183837890625,-0.5749433294802904,-0.49003188039213413,-1.8901235726244747
1740240344209248000,0.795248046875,-0.5139928939551115,-0.4254278907954693,-2.041772516206652
1740240344219311000,0.80531103515625,-0.5357856235682964,-0.4085565432325005,-2.3174647496953606
1740240344229374000,0.8153740234375,-0.6618354309916495,-0.4175032352760434,-2.5361311737567185
1740240344239438000,0.82543798828125,-0.704409082826972,-0.3038473377406597,-2.5594918833389877
1740240344249501000,0.8355009765625,-0.613915157431364,-0.12432692915350198,-2.4270342546999455
1740240344259564000,0.84556396484375,-0.38084289913773534,0.13755378273427485,-2.2386728064008055
1740240344269628200,0.855628173828125,-0.04100654864907265,0.4082011539235711,-2.037927092824876
1740240344279691000,0.86569091796875,0.356857627916336,0.5854115320026875,-1.887713296612352
1740240344289753900,0.87575390625,0.7062105792909861,0.698791535206139,-1.7956468612030148
1740240344299818000,0.88581787109375,0.9047557140827178,0.8244862455815076,-1.7176272174552083
1740240344309881000,0.895881103515625,1.161406416362524,0.9381357133761048,-1.6282837772689758
1740240344319944000,0.90594384765625,1.4264485148906707,1.0412550193279981,-1.5178792827449739
1740240344330008000,0.916008056640625,1.7118284680485725,1.0659431781217454,-1.4317232404232025
1740240344340071000,0.92607080078125,1.900446667587757,1.0719339429691432,-1.3287912737369536
1740240344350134000,0.936134033203125,1.9393045137703417,1.07487730294466,-1.2435386099956929
1740240344360198100,0.9461982421875,2.070908448189497,1.173465395207703,-1.0850938687935472
1740240344370261000,0.956260986328125,2.168511913329363,1.26839993339926,-0.971086746667698
