time,seconds_elapsed,z,y,x
1740240343490349800,0.033349853515625,-0.6395715767353772,0.08596241944581269,-0.035513138864561915
1740240343500370700,0.04337060546875,-0.33516660511195656,0.15105477708131074,-0.15559057561373338
1740240343510392600,0.053392578125,0.040294016465544695,0.1577466759353876,-0.2484739351628348
1740240343520413700,0.06341357421875,0.2447738020032644,0.16068229099586606,-0.28907667051767927
1740240343530435800,0.073435791015625,0.3013631197094917,0.13520970382615924,-0.27110485089952124
1740240343540456700,0.083456787109375,0.4035053973227739,0.13994403887167572,-0.21318320687729864
1740240343550477800,0.093477783203125,0.30880291432142254,0.1362719262301922,-0.19252711661122737
1740240343560499700,0.103499755859375,0.23143910413384436,0.11502338649630546,-0.19625738918073474
1740240343570520600,0.1135205078125,0.24780922417640686,0.0962210708707571,-0.20357213264089077
1740240343580542700,0.123542724609375,0.14856968226730824,0.0988404595889151,-0.18909962638057767
1740240343590563800,0.133563720703125,0.05449088412225246,0.11885785009264946,-0.20856135576292872
1740240343600584700,0.143584716796875,-0.04133914160430431,0.15049465898051856,-0.1750579858181998
1740240343610606600,0.153606689453125,-0.14321137010455132,0.0935328547000885,-0.20051069924365728
1740240343620627700,0.163627685546875,-0.2513350602149963,0.07349938984438777,-0.14090769627206026
1740240343630648600,0.173648681640625,-0.43482115756273265,0.10543372037410735,-0.06245101281385868
1740240343640670700,0.183670654296875,-0.7128185992538929,0.1206552549034357,0.08044383868742734
1740240343650691800,0.19369189453125,-0.6859943052142858,0.06886120864972471,0.13699874266739934
1740240343660713700,0.203713623046875,-0.6446154161214828,0.0416010074108839,0.19244305505696682
1740240343670734600,0.213734619140625,-0.5315332268208265,-0.00849032657817006,0.2656681580046192
1740240343680755700,0.223755615234375,-0.3728057231545448,-0.0784277861572802,0.3137885572468862
1740240343690777900,0.23377783203125,-0.2436626258909702,-0.15393807743266225,0.33551483402773735
1740240343700798700,0.243798828125,-0.22350188139379024,-0.1800724895119667,0.3008136691331863
1740240343710820600,0.253820556640625,-0.20365034897625445,-0.16515695219188928,0.27965883556473997
1740240343720841700,0.263841796875,-0.15933073025643824,-0.1318926882326603,0.25075685846824197
1740240343730862600,0.273862548828125,-0.14135843571424483,-0.14395166707783938,0.20755290937274692
1740240343740884700,0.283884765625,-0.08530746266841888,-0.17531711167842148,0.1440289335651323
1740240343750905900,0.29390576171875,-0.18649755412340163,-0.19331804779320955,0.13423855723906308
1740240343760926700,0.3039267578125,-0.13528876041173934,-0.22865824124366044,0.06902165990844368
1740240343770948600,0.313948486328125,-0.15089198773503304,-0.2807788891032338,-0.02905413545090705
1740240343780969700,0.3239697265625,-0.29463410371541976,-0.24107363231107592,-0.07560103829875588
1740240343790992000,0.333991943359375,-0.33552199442088604,-0.20900296205058694,-0.12553444177974016
1740240343801012700,0.3440126953125,-0.2739437823861837,-0.24549101036190984,-0.21614687898848203
1740240343811033600,0.35403369140625,-0.2623947988897562,-0.23075915904566643,-0.3056582961527631
1740240343821055700,0.3640556640625,-0.09366787925660609,-0.18776742792874573,-0.37816407184991985
1740240343831076400,0.374076416015625,0.1428115571320057,-0.19378668821826575,-0.43859614605680103
1740240343841098200,0.38409814453125,0.1766471912384033,-0.23237623885348438,-0.5218476260434836
1740240343851119400,0.394119384765625,0.10189151772260666,-0.3104083036914468,-0.5938773817267269
1740240343861140200,0.40414013671875,0.03025836014151573,-0.3277648044228554,-0.5617721516095101
1740240343871162400,0.414162353515625,-0.13101999705135822,-0.29086379139646884,-0.5562762210743502
1740240343881183500,0.42418359375,-0.25903905872106553,-0.3077547204427421,-0.5588015017682686
1740240343891204400,0.434204345703125,-0.2937479685306549,-0.37343729905635115,-0.5832700995272025
1740240343901226200,0.444226318359375,-0.2861228804796934,-0.4215479806222021,-0.5965082051543519
1740240343911247400,0.454247314453125,-0.21476620175242422,-0.44577948168963194,-0.5600391538044437
1740240343921269500,0.46426953125,-0.221480604699254,-0.49223406661152835,-0.5285589602503925
1740240343931290400,0.474290283203125,-0.2910439702689647,-0.5240212437555194,-0.5708343963241205
1740240343941311200,0.484311279296875,-0.5955407118290662,-0.564247309551388,-0.6653050067983567
1740240343951333400,0.49433349609375,-0.869592630764842,-0.5237982486546039,-0.745633073619008
1740240343961354200,0.504354248046875,-0.9522913722395896,-0.47334494948536154,-0.7620838576823472
1740240343971376400,0.51437646484375,-0.9734931502223014,-0.4780271159522235,-0.7330076930627226
1740240343981397500,0.5243974609375,-0.8569733876883983,-0.4984446116894483,-0.6958579659722745
1740240343991418400,0.53441845703125,-0.672217124274373,-0.5360311227619647,-0.6442961210392415
1740240344001440300,0.544440185546875,-0.5599415751814842,-0.6088809626564383,-0.6131295600116252
1740240344011461400,0.55446142578125,-0.5540647921025753,-0.6568669949293137,-0.6098985422011465
1740240344021482200,0.564482177734375,-0.5426841509103775,-0.6960565572842955,-0.6547632275830954
1740240344031504400,0.57450439453125,-0.5527706606388092,-0.8346846912518143,-0.7944696583066135
1740240344041525200,0.584525146484375,-0.8556529527395963,-1.0087000726819038,-0.9438511684134602
1740240344051547400,0.59454736328125,-1.098015017426014,-1.0190437720417975,-0.8790607893992215
1740240344061568300,0.604568359375,-1.4321686461031435,-0.9424982924997806,-0.7178631692923605
1740240344071589000,0.614589111328125,-1.5579595103293657,-0.9739505386009811,-0.7058945721443742
