time,seconds_elapsed,z,y,x
1739980914176274000,0.03027392578125,0.5944505785048008,-0.12636814352436923,-0.09561041902597062
1739980914186295800,0.0402958984375,0.03926467341780662,-0.04800298340767622,-0.09685166039187461
1739980914196318000,0.05031787109375,-0.33468262098729606,0.0797376175136771,0.0778436387269292
1739980914206340900,0.0603408203125,-0.32388474811911583,0.11025359654491766,0.10161945018242113
1739980914216362800,0.07036279296875,-0.07276596100330353,0.03139582147253677,0.006489471617154777
1739980914226385000,0.080385009765625,0.24372341616749763,-0.056380734723154455,-0.036332793817529456
1739980914236407800,0.09040771484375,0.3803086461305618,-0.07026812543873674,-0.03161549210520461
1739980914246430000,0.100429931640625,0.14488368723094464,-0.004129427954927087,0.04420225768415257
1739980914256451800,0.110451904296875,-0.18314356752038,0.05573818990276195,0.06003941249432973
1739980914266474800,0.120474853515625,-0.2765279536604881,0.10986176594942808,0.11615945958783849
1739980914276497000,0.130496826171875,-0.06634206543564795,0.09907783027505501,0.18672102414835243
1739980914286519800,0.140519775390625,0.1069867950350046,-0.0024488635899964717,0.09624017743002623
1739980914296542000,0.1505419921875,0.25221359661519527,-0.08011425967318937,-0.01323207774516195
1739980914306563800,0.160563720703125,0.4202537030279636,-0.059793666705489155,0.2539621207829565
1739980914316586800,0.170586669921875,0.3032885348141193,-0.031896911995625124,0.0688188856116496
1739980914326609000,0.18060888671875,-0.44983167968988413,-0.07084583399514667,-0.5696436156369745
1739980914336630800,0.190630859375,-0.255679226899147,-0.016673258574446664,-0.2606880680371076
1739980914346654000,0.200654052734375,0.37536592903137206,0.05554997385428287,0.2564380824424326
1739980914356675800,0.21067578125,-0.024254735812544823,0.00005929243918508291,0.013277542588394135
1739980914366697700,0.22069775390625,-0.3246376123130321,0.03055342496479861,-0.12797670209901407
1739980914376721000,0.230720947265625,0.04439502204358577,-0.016051656077383084,-0.032668490023165936
1739980914386742800,0.24074267578125,0.37814182348549363,-0.02185104480483569,0.10693623389154672
1739980914396764700,0.2507646484375,0.07091010400354862,-0.0032623993294313546,0.0027965536496601996
1739980914406787800,0.260787841796875,-0.20451777946054933,-0.004963732487754896,-0.11244632081622258
1739980914416809700,0.270809814453125,-0.004456394886970519,0.023750028560264036,0.05962782688559964
1739980914426831600,0.28083154296875,0.12284019772708415,0.0116786925570108,0.0753608363347128
1739980914436854800,0.290854736328125,-0.005830021327733993,-0.012407737483922392,-0.04506968816844746
1739980914446876700,0.300876708984375,0.03728957395255565,-0.013235950202681123,-0.03564544174103066
1739980914456898800,0.31089892578125,0.14184651149213312,0.001341779130930081,0.03181013789447024
1739980914466921700,0.320921630859375,0.091737787976861,-0.07883085966599174,-0.14416154696885494
