time,seconds_elapsed,z,y,x
1739985107875533000,0.021532958984375,-0.4795674772620201,-0.1174189033307135,0.15744458771627395
1739985107885557200,0.03155712890625,-0.44618601666390895,0.010178060469403862,0.18747677441909907
1739985107895580200,0.041580078125,-0.31292554720938204,0.04950893099121749,0.18656861006561665
1739985107905603000,0.05160302734375,-0.09005494945645331,0.007048018815368414,0.08902673891987652
1739985107915627300,0.061627197265625,0.14029109874367712,0.05493285573609173,0.02919847582504153
1739985107925650200,0.071650146484375,0.34204233610033985,0.07688377158567308,-0.002829012880846858
1739985107935673300,0.08167333984375,0.43922319191396236,0.06414820865318178,0.0056575873702764505
1739985107945697000,0.091697021484375,0.4282096304684877,0.03174019619710743,-0.010581818964704871
1739985107955720200,0.10172021484375,0.3318839301794767,0.015312646878883241,0.005763020506128668
1739985107965743000,0.1117431640625,0.15277356369793413,-0.043905046569555996,-0.008322313067503273
1739985107975767000,0.12176708984375,-0.03682546357214451,-0.017827844570204615,0.011098426717333494
1739985107985790200,0.131790283203125,-0.11734861457347869,-0.016294862849265335,0.012909165933728216
1739985107995813000,0.141813232421875,-0.14109540086388586,-0.024397359153628347,0.041186106467060744
1739985108005837300,0.15183740234375,-0.12379881362617015,-0.005409457828104496,0.09169515441153198
1739985108015860000,0.16185986328125,-0.05582067142128944,0.01870090107768774,0.1425739489838481
1739985108025883100,0.171883056640625,0.027630934247374533,0.02534815707243979,0.09242566064316779
1739985108035906000,0.181906005859375,0.07516717692613602,0.041402269968390464,0.07853471713047475
1739985108045930200,0.19193017578125,0.14534721308946608,0.066882382857427,0.07872260438539087
1739985108055953200,0.201953125,0.15414543657302857,0.06888590469956397,0.0656213864782825
1739985108065976000,0.21197607421875,0.09615209728777407,0.05277852724641561,0.0626974618555978
1739985108076000300,0.222000244140625,0.03979425024986267,0.025576851261779665,0.10307791449557989
1739985108086023200,0.232023193359375,0.013613514810800552,-0.012970175405964254,0.07133351704739034
1739985108096046300,0.24204638671875,0.0493260487049818,-0.02068681419789791,-0.00534684092067182
1739985108106070300,0.2520703125,0.08257949900925159,-0.009991817182302474,-0.029922186989709734
1739985108116093200,0.26209326171875,0.1301841307491064,0.02969999560639262,0.031642179182730615
1739985108126116400,0.272116455078125,0.16647300322651862,0.02497976215146482,0.10583411786854266
1739985108136140000,0.28214013671875,0.1880640727877617,0.016766937340423463,0.15877035642731935
1739985108146163200,0.2921630859375,0.18165771287679672,0.017042320215702057,0.131407388933748
1739985108156186000,0.30218603515625,0.13176058628559112,0.011363763122633099,0.05803140627332031
1739985108166210000,0.3122099609375,0.1369984869390726,0.012928747417032718,0.09302556276507674
1739985108176233000,0.32223291015625,0.1434907715678215,0.0030191286254674194,0.08384371025878935
1739985108186256100,0.332256103515625,0.09714812258780002,0.009336641209200023,0.05855265366844833
1739985108196280300,0.3422802734375,0.0911667100906372,-0.0012194587923586367,0.034083215659298
1739985108206303200,0.35230322265625,0.12296294732391834,-0.003229045049101114,0.1051430303318426
1739985108216326100,0.362326171875,0.08331891919970512,-0.00959989525526762,0.06049253568984568
1739985108226350000,0.37235009765625,0.06935936743021011,-0.030031346452608704,0.031898455498740076
